longitude,latitude,X,Y,Z,speedbump,pothole
-118.289348,34.019171,0.005197,-0.01654,0.013414,0,0
-118.289348,34.019171,-0.001447,0.013235,-0.011832,0,0
-118.289394,34.019191,0.003848,0.000275,-0.022519,0,0
-118.289394,34.019191,-0.011743,-0.011903,0.038958,1,0
-118.289394,34.019191,-0.00009,0.003596,-0.032366,0,0
-118.289394,34.019191,0.01005,-0.003968,0.031119,0,0
-118.289394,34.019191,-0.001042,-0.010638,-0.019199,0,0
-118.289446,34.019212,-0.00045,0.004985,0.008648,0,0
-118.289446,34.019212,-0.004411,-0.006961,-0.001614,0,0
-118.289446,34.019212,0.00434,0.007231,-0.000124,0,0
-118.289446,34.019212,-0.001615,0.00628,-0.003017,0,0
-118.289497,34.019234,0.004228,0.005254,0.003622,0,0
-118.289497,34.019234,-0.006538,0.001056,-0.002824,0,0
-118.289497,34.019234,0.00543,-0.004738,-0.000367,0,0
-118.289497,34.019234,-0.003174,-0.010616,0.003697,0,0
-118.289561,34.019261,-0.00413,-0.000787,-0.004837,0,0
-118.289561,34.019261,0.010055,0.001951,0.003199,0,0
-118.289561,34.019261,-0.012278,-0.005692,0.001755,0,0
-118.289561,34.019261,-0.007853,0.003202,-0.001629,0,0
-118.289634,34.019292,0.008874,0.009484,-0.003845,0,0
-118.289634,34.019292,0.005634,0.004791,0.002381,0,0
-118.289634,34.019292,-0.000275,0.003001,-0.000524,0,0
-118.289634,34.019292,-0.000745,0.002255,0.005146,0,0
-118.28972,34.019328,-0.00928,0.00204,-0.001488,0,0
-118.28972,34.019328,0.008471,-0.004109,0.00182,0,0
-118.28972,34.019328,0.0011,0.005188,-0.002421,0,0
-118.28972,34.019328,-0.005264,0.000674,-0.004822,0,0
-118.28981,34.019365,0.00827,-0.003821,0.001934,0,0
-118.28981,34.019365,0.002612,0.000714,0.002006,0,0
